SQUARE,YEAR,ID,BROAD_HABITAT,BROAD_HABITAT_NAME,AREA,LAND_CLASS90,COUNTRY,COUNTY,EZ_DESC_07
OOLGBN,1978,2827,17,Urban,27542.18693,16,ENG,Greater Manchester,Westerly lowlands (England)
OOLGBN,1978,2828,13,Standing Open Waters and Canals,2809.885277,16,ENG,Greater Manchester,Westerly lowlands (England)
OOLGBN,1978,2829,13,Standing Open Waters and Canals,3942.126904,16,ENG,Greater Manchester,Westerly lowlands (England)
OOLGBN,1978,2830,17,Urban,3618.002479,16,ENG,Greater Manchester,Westerly lowlands (England)
OOLGBN,1978,2831,1,Broadleaved Mixed and Yew Woodland,22471.82827,16,ENG,Greater Manchester,Westerly lowlands (England)
OOLGBN,1978,2832,17,Urban,24632.92724,16,ENG,Greater Manchester,Westerly lowlands (England)
OOLGBN,1978,2833,17,Urban,8972.509784,16,ENG,Greater Manchester,Westerly lowlands (England)
OOLGBN,1978,2834,6,Neutral Grassland,23562.65123,16,ENG,Greater Manchester,Westerly lowlands (England)
OOLGBN,1978,2835,17,Urban,1583.321274,16,ENG,Greater Manchester,Westerly lowlands (England)
OOLGBN,1978,2836,5,Improved Grassland,22011.72327,16,ENG,Greater Manchester,Westerly lowlands (England)
OOLGBN,1978,2837,5,Improved Grassland,59963.37743,16,ENG,Greater Manchester,Westerly lowlands (England)
OOLGBN,1978,2838,6,Neutral Grassland,20000.61727,16,ENG,Greater Manchester,Westerly lowlands (England)
OOLGBN,1978,2839,17,Urban,40683.8018,16,ENG,Greater Manchester,Westerly lowlands (England)
OOLGBN,1978,2840,14,Rivers and Streams,14277.5245,16,ENG,Greater Manchester,Westerly lowlands (England)
OOLGBN,1978,2841,17,Urban,240430.6662,16,ENG,Greater Manchester,Westerly lowlands (England)
OOLGBN,1978,2842,4,Arable and Horticulture,9812.200545,16,ENG,Greater Manchester,Westerly lowlands (England)
OOLGBN,1978,2843,17,Urban,39525.80081,16,ENG,Greater Manchester,Westerly lowlands (England)
OOLGBN,1978,2844,0,No Allocation,977.3261457,16,ENG,Greater Manchester,Westerly lowlands (England)
OOLGBN,1978,2845,0,No Allocation,59.0879465,16,ENG,Greater Manchester,Westerly lowlands (England)
OOLGBN,1978,2846,8,Acid Grassland,42901.52489,16,ENG,Greater Manchester,Westerly lowlands (England)
OOLGBN,1978,2847,1,Broadleaved Mixed and Yew Woodland,38976.01924,16,ENG,Greater Manchester,Westerly lowlands (England)
OOLGBN,1978,2848,8,Acid Grassland,79607.65433,16,ENG,Greater Manchester,Westerly lowlands (England)
OOLGBN,1978,2849,1,Broadleaved Mixed and Yew Woodland,15258.51613,16,ENG,Greater Manchester,Westerly lowlands (England)
OOLGBN,1978,2850,5,Improved Grassland,70803.09246,16,ENG,Greater Manchester,Westerly lowlands (England)
NQYHWK,1978,2878,11,"Fen, Marsh, Swamp",17588.52153,17,ENG,West Yorkshire,Uplands (England)
NQYHWK,1978,2879,8,Acid Grassland,611373.7955,17,ENG,West Yorkshire,Uplands (England)
NQYHWK,1978,2880,5,Improved Grassland,46930.81457,17,ENG,West Yorkshire,Uplands (England)
NQYHWK,1978,2881,1,Broadleaved Mixed and Yew Woodland,11769.91258,17,ENG,West Yorkshire,Uplands (England)
NQYHWK,1978,2882,5,Improved Grassland,143136.577,17,ENG,West Yorkshire,Uplands (England)
NQYHWK,1978,2883,1,Broadleaved Mixed and Yew Woodland,7433.68372,17,ENG,West Yorkshire,Uplands (England)
NQYHWK,1978,2884,1,Broadleaved Mixed and Yew Woodland,4916.876138,17,ENG,West Yorkshire,Uplands (England)
NQYHWK,1978,2885,17,Urban,1514.935836,17,ENG,West Yorkshire,Uplands (England)
NQYHWK,1978,2886,6,Neutral Grassland,23289.58137,17,ENG,West Yorkshire,Uplands (England)
NQYHWK,1978,2887,6,Neutral Grassland,4813.60639,17,ENG,West Yorkshire,Uplands (England)
NQYHWK,1978,2888,4,Arable and Horticulture,10425.12512,17,ENG,West Yorkshire,Uplands (England)
NQYHWK,1978,2889,8,Acid Grassland,83533.81541,17,ENG,West Yorkshire,Uplands (England)
NQYHWK,1978,2890,5,Improved Grassland,27888.12926,17,ENG,West Yorkshire,Uplands (England)
NQYHWK,1978,2891,6,Neutral Grassland,5385.525606,17,ENG,West Yorkshire,Uplands (England)
YTLYLE,1978,2892,17,Urban,15384.22033,10,ENG,West Yorkshire,Westerly lowlands (England)
YTLYLE,1978,2893,13,Standing Open Waters and Canals,1454.249781,10,ENG,West Yorkshire,Westerly lowlands (England)
YTLYLE,1978,2894,13,Standing Open Waters and Canals,827.2880439,10,ENG,West Yorkshire,Westerly lowlands (England)
YTLYLE,1978,2895,1,Broadleaved Mixed and Yew Woodland,2587.014821,10,ENG,West Yorkshire,Westerly lowlands (England)
YTLYLE,1978,2896,17,Urban,4143.497223,10,ENG,West Yorkshire,Westerly lowlands (England)
YTLYLE,1978,2897,17,Urban,15027.39355,10,ENG,West Yorkshire,Westerly lowlands (England)
YTLYLE,1978,2898,17,Urban,4578.535483,10,ENG,West Yorkshire,Westerly lowlands (England)
YTLYLE,1978,2899,4,Arable and Horticulture,6065.830693,10,ENG,West Yorkshire,Westerly lowlands (England)
YTLYLE,1978,2900,3,Boundary and Linear Features,18465.13209,10,ENG,West Yorkshire,Westerly lowlands (England)
YTLYLE,1978,2901,1,Broadleaved Mixed and Yew Woodland,13893.63599,10,ENG,West Yorkshire,Westerly lowlands (England)
YTLYLE,1978,2902,5,Improved Grassland,44686.66469,10,ENG,West Yorkshire,Westerly lowlands (England)
YTLYLE,1978,2903,4,Arable and Horticulture,32004.26417,10,ENG,West Yorkshire,Westerly lowlands (England)
YTLYLE,1978,2904,3,Boundary and Linear Features,18653.50633,10,ENG,West Yorkshire,Westerly lowlands (England)
YTLYLE,1978,2905,6,Neutral Grassland,6407.199722,10,ENG,West Yorkshire,Westerly lowlands (England)
YTLYLE,1978,2906,6,Neutral Grassland,18495.47301,10,ENG,West Yorkshire,Westerly lowlands (England)
YTLYLE,1978,2907,5,Improved Grassland,29663.87565,10,ENG,West Yorkshire,Westerly lowlands (England)
YTLYLE,1978,2908,4,Arable and Horticulture,175362.0154,10,ENG,West Yorkshire,Westerly lowlands (England)
YTLYLE,1978,2909,6,Neutral Grassland,4675.301986,10,ENG,West Yorkshire,Westerly lowlands (England)
YTLYLE,1978,2910,4,Arable and Horticulture,83740.04282,10,ENG,West Yorkshire,Westerly lowlands (England)
YTLYLE,1978,2911,4,Arable and Horticulture,50614.8513,10,ENG,West Yorkshire,Westerly lowlands (England)
YTLYLE,1978,2912,5,Improved Grassland,19150.98785,10,ENG,West Yorkshire,Westerly lowlands (England)
YTLYLE,1978,2913,4,Arable and Horticulture,72617.93358,10,ENG,West Yorkshire,Westerly lowlands (England)
YTLYLE,1978,2914,4,Arable and Horticulture,46286.82198,10,ENG,West Yorkshire,Westerly lowlands (England)
YTLYLE,1978,2915,4,Arable and Horticulture,131783.247,10,ENG,West Yorkshire,Westerly lowlands (England)
YTLYLE,1978,2916,4,Arable and Horticulture,19974.85712,10,ENG,West Yorkshire,Westerly lowlands (England)
YTLYLE,1978,2917,1,Broadleaved Mixed and Yew Woodland,52204.81054,10,ENG,West Yorkshire,Westerly lowlands (England)
YTLYLE,1978,2918,5,Improved Grassland,111252.2488,10,ENG,West Yorkshire,Westerly lowlands (England)
EBPSDO,1978,2919,17,Urban,404.9868499,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2920,3,Boundary and Linear Features,5523.750689,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2921,17,Urban,4417.402502,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2922,3,Boundary and Linear Features,10385.48332,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2923,3,Boundary and Linear Features,6932.578918,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2924,17,Urban,1140.295309,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2925,17,Urban,371876.3788,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2926,17,Urban,16332.90152,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2927,4,Arable and Horticulture,9053.035023,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2928,4,Arable and Horticulture,13671.98282,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2929,4,Arable and Horticulture,7693.89826,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2930,4,Arable and Horticulture,111569.8306,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2931,4,Arable and Horticulture,13628.52447,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2932,4,Arable and Horticulture,4756.136441,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2933,4,Arable and Horticulture,4128.023911,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2934,4,Arable and Horticulture,49958.45285,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2935,4,Arable and Horticulture,20672.57684,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2936,4,Arable and Horticulture,34245.98525,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2937,4,Arable and Horticulture,6303.022783,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2938,4,Arable and Horticulture,33187.02986,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2939,4,Arable and Horticulture,30252.15082,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2940,6,Neutral Grassland,33022.17553,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2941,4,Arable and Horticulture,41872.48988,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2942,4,Arable and Horticulture,16338.29795,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2943,4,Arable and Horticulture,9290.552171,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2944,4,Arable and Horticulture,7233.101806,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2945,4,Arable and Horticulture,13309.89828,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2946,4,Arable and Horticulture,11692.66908,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2947,5,Improved Grassland,88962.97791,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2948,17,Urban,5532.759067,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
EBPSDO,1978,2949,17,Urban,16611.55046,9,ENG,North Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2950,3,Boundary and Linear Features,4748.820553,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2951,3,Boundary and Linear Features,1441.209357,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2952,0,No Allocation,1489.613111,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2953,5,Improved Grassland,7143.010962,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2954,5,Improved Grassland,6772.880209,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2955,5,Improved Grassland,5175.277328,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2956,4,Arable and Horticulture,12638.57346,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2957,5,Improved Grassland,10922.98118,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2958,4,Arable and Horticulture,83642.11562,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2959,4,Arable and Horticulture,43743.9922,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2960,5,Improved Grassland,16940.37648,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2961,4,Arable and Horticulture,39021.66677,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2962,4,Arable and Horticulture,43819.48747,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2963,4,Arable and Horticulture,57619.72862,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2964,4,Arable and Horticulture,302715.7114,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2965,4,Arable and Horticulture,20115.0159,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2966,5,Improved Grassland,12146.74996,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2967,4,Arable and Horticulture,94604.60582,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2968,17,Urban,1595.114722,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2969,4,Arable and Horticulture,54838.67639,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2970,1,Broadleaved Mixed and Yew Woodland,48353.44388,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2971,4,Arable and Horticulture,62647.50362,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2972,4,Arable and Horticulture,860.6315596,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2973,5,Improved Grassland,43678.62532,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2974,17,Urban,5846.79082,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2975,0,No Allocation,413.9267243,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2976,4,Arable and Horticulture,13194.24356,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
SCQIDT,1978,2977,1,Broadleaved Mixed and Yew Woodland,3870.126989,9,ENG,North East Lincolnshire Unitary Authority,Easterly lowlands (England)
HHNXYQ,1978,2978,17,Urban,491.3329627,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,2979,1,Broadleaved Mixed and Yew Woodland,2262.195479,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,2980,8,Acid Grassland,12565.22557,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,2981,9,Bracken,3631.663623,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,2982,8,Acid Grassland,6197.193785,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,2983,16,Inland Rock,22835.86875,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,2984,9,Bracken,3051.905322,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,2985,8,Acid Grassland,15674.94728,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,2986,16,Inland Rock,2424.791727,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,2987,11,"Fen, Marsh, Swamp",23087.26923,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,2988,5,Improved Grassland,46155.8756,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,2989,8,Acid Grassland,38127.93149,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,2990,8,Acid Grassland,114836.5011,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,2991,1,Broadleaved Mixed and Yew Woodland,2719.053412,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,2992,1,Broadleaved Mixed and Yew Woodland,2592.923193,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,2993,1,Broadleaved Mixed and Yew Woodland,763.1838385,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,2994,1,Broadleaved Mixed and Yew Woodland,12518.62683,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,2995,8,Acid Grassland,18679.30956,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,2996,5,Improved Grassland,6197.914616,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,2997,3,Boundary and Linear Features,3569.166058,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,2998,1,Broadleaved Mixed and Yew Woodland,4826.328011,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,2999,8,Acid Grassland,57997.27077,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,3000,1,Broadleaved Mixed and Yew Woodland,12894.02299,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,3001,6,Neutral Grassland,1790.137756,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,3002,3,Boundary and Linear Features,1122.574125,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,3003,6,Neutral Grassland,1085.581455,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,3004,6,Neutral Grassland,9925.544281,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,3005,13,Standing Open Waters and Canals,1099.609371,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,3006,13,Standing Open Waters and Canals,2312.354762,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,3007,5,Improved Grassland,1698.684731,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,3008,1,Broadleaved Mixed and Yew Woodland,13729.54922,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,3009,1,Broadleaved Mixed and Yew Woodland,17658.39937,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,3010,8,Acid Grassland,13966.55793,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,3011,3,Boundary and Linear Features,1900.41986,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,3012,8,Acid Grassland,12913.95338,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,3013,8,Acid Grassland,22995.19296,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,3014,8,Acid Grassland,6668.370668,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,3015,8,Acid Grassland,164631.0327,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,3016,8,Acid Grassland,51849.58584,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,3017,8,Acid Grassland,98898.40251,18,ENG,Lancashire,Uplands (England)
HHNXYQ,1978,3018,8,Acid Grassland,161654.4478,18,ENG,Lancashire,Uplands (England)
KYFWMC,1978,3019,22,Sea,592657.2324,10,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England)
KYFWMC,1978,3020,3,Boundary and Linear Features,31611.78129,10,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England)
KYFWMC,1978,3021,1,Broadleaved Mixed and Yew Woodland,6448.604673,10,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England)
KYFWMC,1978,3022,17,Urban,8536.133366,10,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England)
KYFWMC,1978,3023,1,Broadleaved Mixed and Yew Woodland,727.5008296,10,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England)
KYFWMC,1978,3024,4,Arable and Horticulture,27267.57487,10,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England)
KYFWMC,1978,3025,17,Urban,5452.459389,10,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England)
KYFWMC,1978,3026,17,Urban,15105.47287,10,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England)
KYFWMC,1978,3027,17,Urban,3933.147234,10,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England)
KYFWMC,1978,3028,5,Improved Grassland,33878.28106,10,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England)
KYFWMC,1978,3029,5,Improved Grassland,23143.87662,10,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England)
KYFWMC,1978,3030,5,Improved Grassland,8950.996657,10,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England)
KYFWMC,1978,3031,17,Urban,37231.93113,10,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England)
KYFWMC,1978,3032,4,Arable and Horticulture,14374.48079,10,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England)
KYFWMC,1978,3033,4,Arable and Horticulture,139250.804,10,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England)
KYFWMC,1978,3034,4,Arable and Horticulture,3205.672669,10,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England)
KYFWMC,1978,3035,17,Urban,21758.53655,10,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England)
KYFWMC,1978,3036,5,Improved Grassland,15676.12056,10,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England)
KYFWMC,1978,3839,21,Littoral Sediment,10787.99308,10,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England)
HGBYWJ,1978,2851,22,Sea,23994.18726,14,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England)
HGBYWJ,1978,2852,3,Boundary and Linear Features,32108.74678,14,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England)
HGBYWJ,1978,2853,17,Urban,11409.80717,14,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England)
HGBYWJ,1978,2854,17,Urban,11092.54389,14,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England)
HGBYWJ,1978,2855,17,Urban,2627.537156,14,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England)
HGBYWJ,1978,2856,17,Urban,1798.464882,14,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England)
HGBYWJ,1978,2857,17,Urban,2614.319944,14,ENG,East Riding of Yorkshire Unitary Authority,Westerly lowlands (England)
